begin_ymd	dmID	cycle	phase	begin	end	duration_h	duration_m	magnitude	min	max	HIN_TEMP_PUP	HIN_RH_PUP	HIN_VPD_PUP	HIN_TEMP_BUP	HIN_RH_BUP	HIN_VPD_BUP	SER_TEMP	SER_RH	SER_VPD	SER_P	SER_RAD	year	HIN_TEMP_PUP_rel	HIN_RH_PUP_rel	HIN_VPD_PUP_rel	HIN_TEMP_BUP_rel	HIN_RH_BUP_rel	HIN_VPD_BUP_rel	SER_TEMP_rel	SER_RH_rel	SER_VPD_rel	HIN_TEMP_BUP_2	HIN_RH_BUP_2	HIN_VPD_BUP_2	HIN_TEMP_PUP_2	HIN_RH_PUP_2	HIN_VPD_PUP_2	SER_TEMP_2	SER_RH_2	SER_VPD_2	HIN_TEMP_PUP_3	HIN_RH_PUP_3	HIN_VPD_PUP_3	SM10	SM20	SM30	SM50	SM70	SM130	SM200	SMmean_up	SMmean_mid	SMmean_deep	SMmean	ST10	ST20	ST30	ST50	ST70	ST130	ST200	STmean_up	STmean_mid	STmean_deep	STmean	obs_1	obs_2
2014-05-22	mean_dt_scaled	60	1	22/5/14 6:00	22/5/14 17:00	11	660	2.435220847	-1.188229047	1.246991801	NA	NA	NA	NA	NA	NA	24.80909091	57.1	1.489080471	NA	553.7727273	2014	NA	NA	NA	NA	NA	NA	0.794512287	0.451649602	0.302379919	NA	NA	NA	NA	NA	NA	22.35266373	60.9745799	1.291525223	22.35266373	60.9745799	1.291525223	10.34045455	6.854969697	7.158787879	7.312272727	7.030757576	6.309575758	5.755924243	8.118070707	7.171515152	6.03275	7.208507828	13.80454546	13.00151515	12.24151515	11.48015151	10.54242424	9.819924243	8.843106061	13.01585859	11.01128788	9.331515152	11.30918434	1	NA
2014-05-23	mean_dt_scaled	61	1	23/5/14 5:00	23/5/14 13:00	8	480	2.248556378	-1.489306562	0.759249816	NA	NA	NA	NA	NA	NA	22.2875	70.2125	0.909316726	NA	386.85	2014	NA	NA	NA	NA	NA	NA	0.752694859	0.600824801	0.189582464	NA	NA	NA	NA	NA	NA	20.15913054	73.35736456	0.774536119	20.15913054	73.35736456	0.774536119	9.996562502	6.812541667	7.114291667	7.315458333	7.068708333	6.2884375	5.766791667	7.974465278	7.192083333	6.027614583	7.155695486	14.61270834	13.86479167	13.01541667	12.0875	10.99291667	10.06270834	8.863020834	13.83097223	11.54020834	9.462864583	11.83331077	1	NA
2014-05-24	mean_dt_scaled	62	1	24/5/14 6:00	24/5/14 18:00	12	720	2.020354013	-0.940533286	1.079820728	NA	NA	NA	NA	NA	NA	17.45	79.75	0.461525726	NA	291.7666667	2014	NA	NA	NA	NA	NA	NA	0.672470979	0.709328783	0.102461312	NA	NA	NA	NA	NA	NA	15.95098689	82.36409924	0.375230247	15.95098689	82.36409924	0.375230247	9.680208334	6.774444445	7.059361111	7.330277778	7.043361111	6.274097222	5.783263889	7.83800463	7.186819445	6.028680556	7.099851852	14.211875	13.84430556	13.24194445	12.55972222	11.49166667	10.45027778	8.954583334	13.76604167	12.02569445	9.702430556	12.02485417	1	NA
2014-05-25	mean_dt_scaled	63	1	25/5/14 7:00	25/5/14 18:00	11	660	3.232603913	-1.884163553	1.34844036	NA	NA	NA	NA	NA	NA	22.19090909	61.89090909	1.134751827	NA	560.3363636	2014	NA	NA	NA	NA	NA	NA	0.75109302	0.506153687	0.233442581	NA	NA	NA	NA	NA	NA	20.07510606	65.49887318	0.975561954	20.07510606	65.49887318	0.975561954	9.437121212	6.72169697	7.034333333	7.327666667	6.988454545	6.27469697	5.783318182	7.731050505	7.158060606	6.029007576	7.048540657	13.95772728	13.53590909	13.00712121	12.51939394	11.68363636	10.74128788	9.049772728	13.50025253	12.10151515	9.895530304	11.99921465	1	NA
2014-05-26	mean_dt_scaled	64	1	26/5/14 6:00	26/5/14 18:00	12	720	2.888485547	-1.366603616	1.521881931	NA	NA	NA	NA	NA	NA	21.69166667	64.63333333	1.043255066	NA	564.475	2014	NA	NA	NA	NA	NA	NA	0.742813709	0.537353053	0.215641189	NA	NA	NA	NA	NA	NA	19.64081483	68.08868052	0.893972119	19.64081483	68.08868052	0.893972119	9.132083334	6.64225	6.950694445	7.29025	6.9235	6.26	5.790625	7.575009259	7.106875	6.0253125	6.969659954	14.22173611	13.73819444	13.16388889	12.62736111	11.845	10.92638889	9.150069445	13.70793982	12.23618056	10.03822917	12.16549884	1	NA
2014-05-27				27/5/14 8:30	27/5/14 19:00			1.065465093	0.041012807	1.106477899	NA	NA	NA	12.73	92.64	0.11	13.95	85.38	0.25	NA	203.44	2014	NA	NA	NA	0.56	0.91	0.02	0.61	0.77	0.06	12.36	92.69	0.1	12.36	92.69	0.1	12.91	87.68	0.18	12.36	92.69	0.1	8.87	6.55	6.83	7.27	6.85	6.22	5.8	7.42	7.06	6.01	6.89	13.83	13.57	13.21	12.71	12.01	11.11	9.26	13.54	12.36	10.19	12.18	1	NA
2014-05-28				28/5/14 7:30	28/5/14 18:00			0.685989517	-0.04270812	0.643281396	NA	NA	NA	9.45	90.21	0.12	10.08	83.65	0.2	NA	103.56	2014	NA	NA	NA	0.5	0.88	0.02	0.55	0.75	0.05	9.15	90.25	0.1	9.15	90.25	0.1	9.54	86.05	0.15	9.15	90.25	0.1	8.77	6.53	6.83	7.3	6.79	6.23	5.81	7.38	7.05	6.02	6.87	12.43	12.58	12.69	12.41	11.96	11.24	9.36	12.56	12.19	10.3	11.77	1	NA
2014-05-29				29/5/14 9:30	29/5/14 18:00			0.523649282	-0.464763733	0.058885549	NA	NA	NA	9.82	77.19	0.28	11.49	69.08	0.42	NA	205.56	2014	NA	NA	NA	0.51	0.72	0.06	0.57	0.59	0.1	9.51	77.15	0.26	9.51	77.15	0.26	10.77	72.29	0.34	9.51	77.15	0.26	8.62	6.48	6.84	7.31	6.71	6.23	5.8	7.31	7.01	6.02	6.83	11.25	11.52	11.68	11.83	11.62	11.25	9.46	11.48	11.73	10.35	11.22	1	NA
2014-05-30	mean_dt_scaled	66	1	30/5/14 6:00	30/5/14 17:00	11	660	3.228725298	-1.701656158	1.527069139	NA	NA	NA	14.43127273	61.68060606	0.721822732	17.02727273	59.21818182	0.918133565	NA	556.8272727	2014	NA	NA	NA	0.595798887	0.535621002	0.151286687	0.665460576	0.475747233	0.191297847	14.0247892	61.54945631	0.684440113	14.0247892	61.54945631	0.684440113	15.58325622	62.97488414	0.782398304	14.0247892	61.54945631	0.684440113	8.469772728	6.432818182	6.79869697	7.293060606	6.642030303	6.224515152	5.789636364	7.233762626	6.967545455	6.007075758	6.785891414	10.92219697	11.08954545	11.22606061	11.42484848	11.31075758	11.16068182	9.552575758	11.07926768	11.36780303	10.35662879	10.94903662	1	NA
2014-05-31	mean_dt_scaled	67	1	31/5/14 7:00	31/5/14 17:00	10	600	2.252969667	-1.237175311	1.015794356	NA	NA	NA	13.7615	66.69716667	0.56205392	16.38	61.02	0.775235124	NA	608.86	2014	NA	NA	NA	0.583296519	0.596414902	0.117800773	0.654726368	0.496245734	0.163495866	13.36897746	66.59585659	0.530962777	13.36897746	66.59585659	0.530962777	15.02019336	64.67643049	0.654972369	13.36897746	66.59585659	0.530962777	8.223566667	6.314966667	6.707833333	7.237	6.568333333	6.19615	5.783533334	7.082122222	6.902666667	5.989841667	6.700601389	11.512	11.63833333	11.62433333	11.42833333	11.12383333	11.01608334	9.629666667	11.59155556	11.27608333	10.322875	11.11630972	1	NA
2014-06-01	mean_dt_scaled	68	1	1/6/14 6:00	1/6/14 15:00	9	540	2.296697389	-0.975021338	1.321676052	NA	NA	NA	12.22464815	72.01222222	0.440903429	14.93333333	66.28888889	0.651772136	NA	431.0666667	2014	NA	NA	NA	0.554608745	0.660826155	0.092408864	0.630735213	0.556187587	0.139475201	11.86416028	71.94252733	0.414583026	11.86416028	71.94252733	0.414583026	13.7617373	69.65210382	0.54487749	11.86416028	71.94252733	0.414583026	8.011018519	6.221222222	6.62362963	7.195888889	6.51037037	6.169592593	5.782148148	6.95195679	6.85312963	5.97587037	6.629482716	11.63574074	11.79	11.7712963	11.46185185	11.10148148	10.9212963	9.655648149	11.73234568	11.28166667	10.28847222	11.16397994	1	NA
2014-06-02	mean_dt_scaled	69	1	2/6/14 7:00	2/6/14 18:00	11	660	2.480009913	-1.130673601	1.349336312	NA	NA	NA	15.01106061	67.82212121	0.616209612	18.16363636	61.37272727	0.912001905	NA	602.2272727	2014	NA	NA	NA	0.606621546	0.610047823	0.129151253	0.684305744	0.500258558	0.190104886	14.59249178	67.72750263	0.582985892	14.59249178	67.72750263	0.582985892	16.57177951	65.00952836	0.776930557	14.59249178	67.72750263	0.582985892	7.76030303	6.140272727	6.506818182	7.147151515	6.448212121	6.140106061	5.775818182	6.802464647	6.797681818	5.957962121	6.54767904	11.5844697	11.62681818	11.64151515	11.4419697	11.10727273	10.89886364	9.68939394	11.61760101	11.27462121	10.29412879	11.1176654	1	NA
2014-06-03	mean_dt_scaled	70	1	3/6/14 5:00	3/6/14 11:00	6	360	1.305686167	-0.791430115	0.514256052	NA	NA	NA	11.86944445	80.25222222	0.295584152	13.65	76.43333333	0.422525682	NA	229.75	2014	NA	NA	NA	0.547978305	0.760683761	0.061951425	0.609452736	0.671596511	0.094873556	11.51636057	80.23154078	0.274986222	11.51636057	80.23154078	0.274986222	12.645365	79.23200627	0.340452981	11.51636057	80.23154078	0.274986222	7.565111111	6.060666667	6.425722222	7.099722222	6.398666667	6.117083333	5.776805556	6.683833334	6.749194445	5.946944445	6.482375	11.785	11.92583333	11.83194445	11.4825	11.07916667	10.86263889	9.692916667	11.84759259	11.28083334	10.27777778	11.20662037	1	NA
2014-06-04	mean_dt_scaled	71	1	4/6/14 5:00	4/6/14 19:00	14	840	1.790562201	-0.934288836	0.856273366	NA	NA	NA	15.48238095	79.24642857	0.396257846	17.47142857	73.03571429	0.594013838	NA	243.1214286	2014	NA	NA	NA	0.615419487	0.748494908	0.083051605	0.672826344	0.63294328	0.128237884	15.05398776	79.21976443	0.371695525	15.34903522	79.09727683	0.393481709	15.96962761	76.02346595	0.493373044	15.34903522	79.09727683	0.393481709	7.340226191	5.966928571	6.316904762	7.070642857	6.334642857	6.089333333	5.769797619	6.541353175	6.702642857	5.929565476	6.40620377	12.22833334	12.0097619	11.8747619	11.5375	11.12261905	10.85904762	9.739047619	12.03761905	11.33005953	10.29904762	11.30377976	1	NA
2014-06-05				5/6/14 12:30	5/6/14 17:30			3.30252279	-1.184453733	2.118069056	15.42	73.11	0.51	15.33	73.5	0.5	17.64	67.58	0.69	NA	488.6	2014	0.62	0.68	0.11	0.61	0.68	0.1	0.68	0.57	0.15	14.91	73.44	0.47	15.42	73.11	0.51	16.12	70.87	0.58	15.42	73.11	0.51	7.82	5.89	6.01	7	6.27	6.05	5.77	6.57	6.64	5.91	6.39	12.64	12.25	12.1	11.69	11.21	10.88	9.75	12.33	11.45	10.31	11.46	1	NA
2014-06-06	mean_dt_scaled	73	1	6/6/14 6:00	6/6/14 16:00	10	600	3.222798148	-1.818801922	1.403996225	15.76623333	61.2715	0.802292654	15.83173334	61.1685	0.806451625	18.34	57.71	1.058157791	NA	546.57	2014	0.627577289	0.53343841	0.17504541	0.621940702	0.529414973	0.16902404	0.687230514	0.458589306	0.218540628	15.39605812	61.03430412	0.765736437	15.76623333	61.2715	0.802292654	16.72519833	61.55063319	0.907261232	15.76623333	61.2715	0.802292654	7.94905	5.808033333	6.012533333	6.989766667	6.2206	6.05025	5.75705	6.589872222	6.605183334	5.90365	6.388598889	12.16191667	12.16716667	12.10833333	11.75766667	11.2945	10.92766667	9.7655	12.14580556	11.52608334	10.34658333	11.42012222	1	NA
2014-06-07	mean_dt_scaled	74	1	7/6/14 6:00	7/6/14 17:00	11	660	2.854049656	-1.434296414	1.419753242	20.57106061	52.83212121	1.294978836	20.63030303	52.48318182	1.308673946	23.12727273	53.18181818	1.559423472	NA	535.3	2014	0.719176321	0.431769355	0.282540417	0.711513605	0.424160715	0.27428472	0.766621438	0.407074154	0.316065686	20.09460474	52.29732364	1.248181934	20.57106061	52.83212121	1.294978836	20.88964926	57.27444632	1.354251748	20.57106061	52.83212121	1.294978836	7.715636364	5.679242424	5.909848485	6.876333333	6.153636364	6.019378788	5.743681818	6.434909091	6.514984849	5.881530303	6.292918182	12.85931818	12.46060606	12.26984848	11.82015152	11.34757576	10.97727273	9.782424243	12.52992424	11.58386364	10.37984849	11.60108334	1	NA
2014-06-08	mean_dt_scaled	75	1	8/6/14 5:00	8/6/14 17:00	12	720	3.874802526	-2.516215785	1.35858674	22.34083333	58.03319445	1.383714431	22.36930556	58.01611111	1.395411621	24.6	58.11666667	1.658391719	NA	529.8833333	2014	0.752915197	0.494426597	0.301900882	0.743974842	0.491212302	0.292464052	0.791044776	0.463215776	0.335320713	21.79735888	57.86316409	1.331503998	22.34083333	58.03319445	1.383714431	22.17077545	61.93466871	1.442504085	22.34083333	58.03319445	1.383714431	7.433444445	5.548972222	5.782861111	6.731805556	6.098944445	5.965555556	5.735027778	6.255092593	6.415375	5.850291667	6.181737037	13.89951389	13.21291667	12.81388889	12.09597222	11.54166667	11.03770834	9.856944445	13.30877315	11.81881945	10.44732639	12.00335301	1	NA
2014-06-09	mean_dt_scaled	76	1	9/6/14 7:00	9/6/14 17:00	10	600	3.613954972	-1.455731115	2.158223857	20.371	86.3335	0.370896815	20.34766667	86.019	0.381141688	23.36	75.67	0.785403255	NA	525.83	2014	0.715362374	0.835359904	0.080922821	0.70623775	0.830569273	0.079883413	0.770480929	0.662912401	0.165474154	19.81785975	86.03262069	0.35717462	20.371	86.3335	0.370896815	21.09209883	78.51115272	0.664039533	20.371	86.3335	0.370896815	7.134016667	5.455933333	5.607633333	6.586266667	6.034466667	5.866633333	5.732816667	6.065861111	6.310366667	5.799725	6.059371944	15.1795	14.3005	13.58066667	12.7045	11.90516667	11.17741667	9.907	14.35355556	12.30483334	10.54220833	12.59553472	1	NA
2014-06-10	mean_dt_scaled	77	1	10/6/14 8:00	10/6/14 18:00	10	600	3.698198265	-1.725398336	1.972799929	22.712	81.81733333	0.57694565	22.7595	81.45733333	0.592119601	25.95	71.92	1.028888829	NA	608.56	2014	0.759991104	0.78095372	0.125878864	0.751258439	0.77528807	0.124102233	0.813432836	0.620250284	0.212846128	22.17941998	81.44382016	0.559844514	22.712	81.81733333	0.57694565	23.34514112	74.96984156	0.881161404	22.712	81.81733333	0.57694565	9.433583334	5.6305	5.4564	6.384666667	5.929	5.80805	5.73415	6.840161111	6.156833334	5.7711	6.314444445	15.82475	14.901	14.133	13.2535	12.33866667	11.40583334	9.9305	14.95291667	12.79608334	10.66816667	13.02044167	1	NA
2014-06-11	mean_dt_scaled	78	1	11/6/14 5:00	11/6/14 11:00	6	360	1.719472316	-1.374667623	0.344804693	20.95333333	93.84194444	0.178810515	21.02605556	93.889	0.178606659	22.38333333	90.03333333	0.342005959	NA	263.9333333	2014	0.726463953	0.925814008	0.039013153	0.718900953	0.925942982	0.037434135	0.754284135	0.826317785	0.079207831	20.48210806	93.94943328	0.162615142	20.95333333	93.84194444	0.178810515	20.24249601	92.07516138	0.268651632	20.95333333	93.84194444	0.178810515	9.00875	5.813388889	5.308333333	6.334444445	5.868277778	5.747694445	5.725	6.710157408	6.101361111	5.736347222	6.235375463	16.67333334	15.73527778	14.76944445	13.73694445	12.69805556	11.60611111	9.994166667	15.72601852	13.2175	10.80013889	13.49569908	1	NA
2014-06-12	mean_dt_scaled	79	1	12/6/14 7:00	12/6/14 17:00	10	600	3.966922695	-2.289274667	1.677648028	16.6276	73.97936667	0.523384349	16.63186667	74.19916667	0.519385493	19.08	66.66	0.776357125	NA	463.53	2014	0.643998348	0.686529867	0.114192779	0.636876458	0.687328951	0.108857905	0.699502488	0.560409556	0.16371416	16.17951319	74.14248023	0.489974574	16.6276	73.97936667	0.523384349	17.3689247	70.00256246	0.655972885	16.6276	73.97936667	0.523384349	9.591166667	6.171926667	6.00906	7.92104	6.2951	5.76335	5.720066667	7.257384445	7.10807	5.741708333	6.757887278	15.76448334	15.4656	15.0068	14.2083	13.26286667	11.96961667	10.0724	15.41229445	13.73558334	11.02100833	13.59189528	1	NA
2014-06-13				13/6/14 9:00	13/6/14 14:30			1.238578395	-0.396066964	0.842511431	14.2	90.21	0.17	14.15	90.57	0.16	15.47	85.02	0.28	0.33	236.23	2014	0.6	0.88	0.04	0.59	0.89	0.03	0.64	0.77	0.07	13.75	90.61	0.15	14.2	90.21	0.17	14.23	87.34	0.21	14.2	90.21	0.17	9.33	6.28	5.78	7.7	7.4	5.73	5.71	7.13	7.55	5.72	6.83	14.82	14.81	14.6	13.98	13.34	12.24	10.16	14.74	13.66	11.2	13.35	1	NA
2014-06-14				14/6/14 6:30	14/6/14 11:30			1.510161269	-0.860071016	0.650090254	14.15	87.46	0.22	14.13	87.62	0.21	16.76	79.12	0.44	NA	372.54	2014	0.6	0.85	0.05	0.59	0.85	0.04	0.66	0.7	0.1	13.73	87.65	0.19	14.15	87.46	0.22	15.35	81.77	0.35	14.15	87.46	0.22	9.53	6.37	5.93	7.59	7.65	5.73	5.7	7.28	7.62	5.72	6.91	14.02	14.06	14.17	13.73	13.27	12.35	10.26	14.08	13.5	11.3	13.07	1	NA
2014-06-15	mean_dt_scaled	81	1	15/6/14 7:00	15/6/14 16:00	9	540	2.671512533	-1.443559102	1.227953431	15.76444444	64.59351852	0.695536896	15.80592592	64.07388889	0.708464031	19.28888889	57.58888889	1.053402322	NA	596.6555556	2014	0.627543185	0.573458711	0.151753279	0.621458966	0.564624339	0.14848684	0.702966648	0.457211478	0.217615415	15.37078865	63.95697494	0.67160746	15.76444444	64.59351852	0.695536896	17.55063725	61.43626195	0.903020668	15.76444444	64.59351852	0.695536896	9.508888889	6.464037037	5.837740741	7.509555555	7.656259259	5.7245	5.679888889	7.270222222	7.582907408	5.702194444	6.893619445	13.44620371	13.51777778	13.60759259	13.47962963	12.96111111	12.38092593	10.37277778	13.52385802	13.22037037	11.37685185	12.78870988	1	NA
2014-06-16	mean_dt_scaled	82	1	16/6/14 6:00	16/6/14 15:00	9	540	2.117122148	-1.295882796	0.821239352	14.386	68.74740741	0.559672041	14.40466667	68.64574074	0.560441626	16.85555556	63.24444444	0.796234846	NA	516.1555556	2014	0.601264576	0.623500541	0.122110082	0.595302243	0.620028973	0.117462852	0.662612862	0.521552269	0.167581523	13.99873773	68.55602124	0.529413974	14.386	68.74740741	0.559672041	15.43387937	66.7770838	0.673698321	14.386	68.74740741	0.559672041	9.336203704	6.512851852	5.633481481	7.395851852	7.58462963	5.675407408	5.66562963	7.160845679	7.490240741	5.670518519	6.812566049	13.06712963	13.2137037	13.34833333	13.27314815	12.78425926	12.34268519	10.45620371	13.20972222	13.02870371	11.39944445	12.61233333	1	NA
2014-06-17	mean_dt_scaled	83	1	17/6/14 6:00	17/6/14 18:00	12	720	3.104631871	-1.272439937	1.832191934	17.09833333	69.42875	0.667666395	17.13819445	68.94375	0.679277702	19.96666667	64.075	0.973878679	NA	531.875	2014	0.652972389	0.631708664	0.145672452	0.646327868	0.62364044	0.142369682	0.714206744	0.531001138	0.202143484	16.67528689	68.85580312	0.643570449	17.09833333	69.42875	0.667666395	18.14023647	67.56141864	0.832107546	17.09833333	69.42875	0.667666395	9.135	6.484638889	5.406194444	7.240583333	7.475472222	5.627875	5.650625	7.008611111	7.358027778	5.63925	6.702627778	13.50881945	13.42444444	13.35097222	13.09944445	12.61763889	12.27951389	10.52354167	13.4280787	12.85854167	11.40152778	12.64925232	1	NA
2014-06-18	mean_dt_scaled	84	1	18/6/14 6:00	18/6/14 17:00	11	660	2.899395619	-1.537455735	1.361939884	16.79590909	62.89621212	0.779046983	16.79075758	62.67909091	0.781259113	18.77272727	60.13636364	0.954959034	NA	508.7272727	2014	0.647206986	0.55301129	0.169973635	0.639842409	0.547721282	0.163743947	0.694406754	0.486192988	0.198462523	16.33509212	62.55388038	0.741535972	16.79590909	62.89621212	0.779046983	17.101628	63.84196881	0.815236449	16.79590909	62.89621212	0.779046983	8.828333334	6.37369697	5.301424242	7.090151515	7.365	5.576606061	5.632181818	6.834484849	7.227575758	5.60439394	6.583384849	13.41090909	13.42878788	13.42651515	13.13742424	12.60863636	12.24083334	10.58939394	13.42207071	12.87303031	11.41511364	12.65527147	1	NA
2014-06-19	mean_dt_scaled	85	1	19/6/14 10:00	19/6/14 18:00	8	480	1.392010036	-0.557673287	0.834336749	15.0675	78.070625	0.389581715	15.020625	78.39625	0.383138458	16.3625	73.075	0.51893298	NA	268.1	2014	0.614256665	0.735817187	0.084999521	0.606800081	0.738191899	0.080301915	0.654436153	0.633390216	0.113630331	14.60185681	78.3645288	0.35909276	15.0675	78.070625	0.389581715	15.0049701	76.0605654	0.426421659	15.0675	78.070625	0.389581715	8.4234375	6.184	5.27	6.948791667	7.245416667	5.518583334	5.6228125	6.6258125	7.097104167	5.570697917	6.450665625	13.63427084	13.64083333	13.55375	13.18583333	12.60625	12.2134375	10.61666667	13.60961806	12.89604167	11.41505209	12.73717535	1	NA
2014-06-20	mean_dt_scaled	86	1	20/6/14 9:00	20/6/14 20:00	11	660	1.944288813	-1.139145816	0.805142997	14.40242424	72.06863636	0.482976609	14.37469697	72.34454546	0.477944903	15.88181818	67.61818182	0.613604607	NA	251.1909091	2014	0.601577687	0.663511331	0.105376558	0.594742811	0.664853461	0.10017238	0.646464646	0.571310373	0.132049418	13.96939273	72.2768273	0.450165858	14.40242424	72.06863636	0.482976609	14.58682474	70.90742111	0.510842598	14.40242424	72.06863636	0.482976609	8.082257576	6.048818182	5.27669697	6.854515151	7.130090909	5.49430303	5.600606061	6.469257576	6.99230303	5.547454546	6.349630303	13.25477273	13.31666667	13.30848485	13.04833333	12.58121212	12.21204546	10.6764394	13.29330808	12.81477273	11.44424243	12.59502778	1	NA
2014-06-21																						2014																																												NA	1
2014-06-22	mean_dt_scaled	87	1	22/6/14 8:00	22/6/14 17:00	9	540	3.531098716	-1.965602662	1.565496055	14.47240741	65.23259259	0.612687734	14.47351852	65.42925926	0.609759907	16.63333333	61.22222222	0.782050885	NA	579.0222222	2014	0.602911843	0.581157626	0.133677125	0.596587472	0.581049587	0.127799461	0.658927584	0.498546328	0.164821925	14.06615441	65.32040737	0.576790169	14.47240741	65.23259259	0.612687734	15.24056815	64.86739897	0.661050145	14.47240741	65.23259259	0.612687734	7.680407408	5.784074074	5.290222222	6.66462963	6.943407407	5.468537037	5.58212963	6.251567901	6.804018519	5.525333333	6.199432716	12.82388889	12.85592593	12.96074074	12.79962963	12.39925926	12.15574074	10.71666667	12.88018519	12.59944445	11.4362037	12.36276852	1	NA
2014-06-23	mean_dt_scaled	88	1	23/6/14 6:00	23/6/14 18:00	12	720	2.942854829	-1.730526719	1.21232811	13.04666667	65.47805556	0.55181628	13.06902778	65.72041667	0.549753704	14.79166667	61.40833333	0.700550896	NA	366.9166667	2014	0.57573158	0.584114714	0.1203961	0.570370428	0.584578019	0.115222773	0.628385849	0.500663633	0.148965481	12.69093937	65.61329665	0.519146927	13.04666667	65.47805556	0.55181628	13.6385014	65.04315294	0.588374669	13.04666667	65.47805556	0.55181628	7.383555556	5.627416667	5.250805556	6.554444445	6.836555556	5.445458333	5.555041667	6.087259259	6.6955	5.50025	6.093628704	12.37097223	12.53513889	12.66583333	12.66166667	12.30986111	12.10381945	10.75506945	12.52398148	12.48576389	11.42944445	12.18415509	1	NA
2014-06-24	mean_dt_scaled	89	1	24/6/14 8:00	24/6/14 16:00	8	480	2.876778071	-1.457126872	1.419651199	13.150625	87.07166667	0.20929589	13.18541667	87.37416667	0.204996925	16.0625	75.2625	0.471163359	NA	385.05	2014	0.577713437	0.844252585	0.04566449	0.572543011	0.846992052	0.042965266	0.649461028	0.658276451	0.104336387	12.80490221	87.3958482	0.187966196	13.150625	87.07166667	0.20929589	14.74399995	78.12633023	0.383824353	13.150625	87.07166667	0.20929589	7.133666667	5.47675	5.230333333	6.423583333	6.751916667	5.4073125	5.551395833	5.946916667	6.58775	5.479354167	5.998897917	12.49552084	12.54291667	12.58625	12.53729167	12.18979167	12.041875	10.785	12.5415625	12.36354167	11.4134375	12.14971875	1	NA
2014-06-25	mean_dt_scaled	90	1	25/6/14 12:00	25/6/14 19:00	7	420	2.484089606	-1.22536501	1.258724596	NA	NA	NA	14.79880952	86.20095238	0.250592066	18.14285714	69.02857143	0.688499031	NA	449.2	2014	NA	NA	NA	0.602659544	0.832774289	0.052521543	0.683961147	0.587355761	0.146620698	14.38466493	86.21565537	0.231765863	14.43766177	86.48489484	0.233098959	16.55370366	72.23932204	0.577627735	14.43766177	86.48489484	0.233098959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
2014-06-26	mean_dt_scaled	91	1	26/6/14 8:00	26/6/14 16:00	8	480	2.785284575	-1.771508487	1.013776087	14.99666667	67.56125	0.600235289	15.14875	67.58041667	0.607663818	18.775	55.6625	1.053999687	NA	688.45	2014	0.612906301	0.609210923	0.130960232	0.609191737	0.607118692	0.127360142	0.694444445	0.435295791	0.217731637	14.72731113	67.48436037	0.574776621	14.99666667	67.56125	0.600235289	17.10360505	59.6170773	0.903553353	14.99666667	67.56125	0.600235289	8.029208334	5.264875	5.239708333	6.235333333	6.585958333	5.39	5.518729167	6.177930556	6.410645833	5.454364583	6.030675347	12.62916667	12.63541667	12.64083333	12.49708333	12.14895833	11.94864584	10.8025	12.63513889	12.32302083	11.37557292	12.16363368	1	NA
2014-06-27	mean_dt_scaled	92	1	27/6/14 6:00	27/6/14 17:00	11	660	3.430435537	-1.673085044	1.757350493	16.60651515	64.05636364	0.775941187	16.75545455	63.83848485	0.787944087	19.02727273	60.34545455	1.031891656	NA	505.9363636	2014	0.643596387	0.566987615	0.169296007	0.639183422	0.561771562	0.165145049	0.698628072	0.488571724	0.213430351	16.30052496	63.72017066	0.747957701	16.60651515	64.05636364	0.775941187	17.32305722	64.03942374	0.883839096	16.60651515	64.05636364	0.775941187	7.868984849	5.128454545	5.192151515	6.11469697	6.507575758	5.351742424	5.501	6.06319697	6.311136364	5.426371212	5.946531061	12.83280303	12.7769697	12.81151515	12.51227273	12.16151515	11.92742424	10.80606061	12.80709596	12.33689394	11.36674242	12.23392929	1	NA
2014-06-28	mean_dt_scaled	93	1	28/6/14 10:00	28/6/14 17:00	7	420	3.613218468	-2.348200425	1.265018042	17.83857143	78.295	0.495173388	17.94190476	78.57809524	0.491052556	20.78571429	69.38571429	0.802493817	NA	529.3571429	2014	0.667084258	0.738520229	0.10803767	0.661330394	0.740395616	0.10291961	0.727789623	0.59141882	0.168799253	17.46224439	78.54745569	0.46275735	17.83857143	78.295	0.495173388	18.8527264	72.57658977	0.679279594	17.83857143	78.295	0.495173388	7.575095238	5.007428572	5.170904762	5.966571428	6.433952381	5.308571429	5.496738096	5.917809524	6.200261905	5.402654762	5.847998809	13.8177381	13.37690476	13.16404762	12.75547619	12.24190476	11.92511905	10.81166667	13.45289683	12.49869048	11.36839286	12.54128373	1	NA
2014-06-29				29/6/14 10:30	29/6/14 19:30			0.503684427	0.177312199	0.680996626	13.69	99.28	0.01	13.8	99.51	0.01	14.92	93.86	0.11	0.28	135.71	2014	0.59	0.99	0	0.58	0.99	0	0.63	0.87	0.03	13.4	99.6	0	13.69	99.28	0.01	13.75	95.68	0.06	13.69	99.28	0.01	8.75	5.51	5.3	6.65	6.31	5.25	5.5	6.52	6.48	5.38	6.17	13.76	13.58	13.44	13.03	12.43	11.98	10.82	13.59	12.73	11.4	12.67	1	NA
